REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ADJUSTMENT,POLLUTANT,METHODOLOGY,SOURCE,VESSEL,VESSEL_EMISSIONS_SOURCE,TIME_PERIOD,CO2_Emissions,Group
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Liquefied gas tanker,Domestic voyages,2024-08,298183,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Liquefied gas tanker,Domestic voyages,2024-09,320024,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Liquefied gas tanker,Domestic voyages,2024-10,297851,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Liquefied gas tanker,Domestic voyages,2024-11,297508,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Liquefied gas tanker,Domestic voyages,2024-12,485856,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-01,1146254,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-02,1076516,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-03,1215602,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-04,1229784,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-05,1280644,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-06,1356818,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-07,1499638,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-08,1512788,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-09,1326086,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-10,1232468,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-11,1142488,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2019-12,1168175,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-01,1144794,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-02,1089738,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-03,1129206,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-04,974590,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-05,1043217,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-06,1183141,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-07,1365097,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-08,1423212,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-09,1256740,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-10,1201127,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-11,1115433,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2020-12,1139786,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-01,1089254,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-02,994142,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-03,1139417,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-04,1137950,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-05,1228772,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-06,1314875,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-07,1460489,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-08,1489050,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-09,1313165,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-10,1245990,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-11,1161509,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2021-12,1195179,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-01,1130433,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-02,1017867,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-03,1172324,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-04,1177715,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-05,1258579,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-06,1331282,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-07,1474893,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-08,1487200,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-09,1277523,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-10,1231323,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-11,1144797,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2022-12,1155872,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-01,1118272,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-02,1015279,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-03,1148030,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-04,1146540,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-05,1232698,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-06,1289585,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-07,1426918,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-08,1423309,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-09,1279913,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-10,1218228,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-11,1126980,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2023-12,1149129,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-01,1111421,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-02,1067200,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-03,1201819,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-04,1206658,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-05,1274371,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-06,1319345,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-07,1423906,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-08,1428443,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-09,1266252,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-10,1199594,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-11,1096903,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Ferry-RoPax,Domestic voyages,2024-12,1077468,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-01,475651,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-02,337829,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-03,377941,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-04,355032,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-05,355300,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-06,361923,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-07,359581,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-08,330574,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-09,344784,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-10,352930,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-11,347426,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2019-12,353280,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-01,413753,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-02,296001,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-03,324538,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-04,262029,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-05,241451,OECD Country
OECD,Monthly,Emissions,Tonnes,Neither seasonally adjusted nor calendar adjusted,Carbon dioxide,Port of departure,Estimated by OECD,Vehicle,Domestic voyages,2020-06,263507,OECD Country
